2020-07-24 00:01:56.471648,512,0.5250
2020-07-24 00:21:58.093918,511,0.5281
2020-07-24 00:41:59.716480,510,0.5312
2020-07-24 01:02:01.344155,507,0.5406
2020-07-24 01:22:03.005607,418,0.8187
2020-07-24 01:42:04.693899,417,0.8219
2020-07-24 02:02:06.365853,417,0.8219
2020-07-24 02:22:08.023129,417,0.8219
2020-07-24 02:42:09.678867,416,0.8250
2020-07-24 03:02:11.335147,416,0.8250
2020-07-24 03:22:02.977990,414,0.8313
2020-07-24 03:42:04.627849,414,0.8313
2020-07-24 04:02:06.280131,415,0.8281
2020-07-24 04:22:07.925598,414,0.8313
2020-07-24 04:42:09.580417,414,0.8313
2020-07-24 05:02:11.238173,414,0.8313
2020-07-24 05:22:12.893775,412,0.8375
2020-07-24 05:42:14.548248,413,0.8344
2020-07-24 06:02:16.207429,412,0.8375
2020-07-24 06:22:17.865224,411,0.8406
2020-07-24 06:42:09.511204,411,0.8406
2020-07-24 07:02:11.171998,411,0.8406
2020-07-24 07:22:12.826373,409,0.8469
2020-07-24 07:42:14.480857,408,0.8500
2020-07-24 08:02:16.132459,408,0.8500
2020-07-24 08:22:17.790150,408,0.8500
2020-07-24 08:42:19.448221,409,0.8469
2020-07-24 09:02:21.106572,408,0.8500
2020-07-24 09:22:22.771757,407,0.8531
2020-07-24 09:42:24.420863,408,0.8500
2020-07-24 10:02:16.034378,407,0.8531
2020-07-24 10:22:17.664077,408,0.8500
2020-07-24 10:42:19.307337,409,0.8469
2020-07-24 11:02:20.955671,407,0.8531
2020-07-24 11:22:22.639724,407,0.8531
2020-07-24 11:42:24.340154,405,0.8594
2020-07-24 12:02:25.996339,405,0.8594
2020-07-24 12:22:27.670490,406,0.8562
2020-07-24 12:42:29.318378,407,0.8531
2020-07-24 13:02:30.981999,405,0.8594
2020-07-24 13:22:22.621531,407,0.8531
2020-07-24 13:42:24.278588,403,0.8656
2020-07-24 14:02:25.934565,402,0.8688
2020-07-24 14:22:27.576556,403,0.8656
2020-07-24 14:42:29.197940,402,0.8688
2020-07-24 15:02:30.824552,403,0.8656
2020-07-24 15:22:32.450344,400,0.8750
2020-07-24 15:42:34.069199,401,0.8719
2020-07-24 16:02:35.685936,401,0.8719
2020-07-24 16:22:37.304324,400,0.8750
2020-07-24 16:42:28.906719,399,0.8781
2020-07-24 17:02:30.522017,399,0.8781
2020-07-24 17:22:32.145968,399,0.8781
2020-07-24 17:42:33.757477,401,0.8719
2020-07-24 18:02:35.372198,401,0.8719
2020-07-24 18:22:36.985416,402,0.8688
2020-07-24 18:42:38.597313,402,0.8688
2020-07-24 19:02:40.211211,401,0.8719
2020-07-24 19:22:41.824074,401,0.8719
2020-07-24 19:42:43.439162,405,0.8594
2020-07-24 20:02:35.043136,405,0.8594
2020-07-24 20:22:36.658793,405,0.8594
2020-07-24 20:42:38.274452,406,0.8562
2020-07-24 21:02:39.891798,405,0.8594
2020-07-24 21:22:41.508308,404,0.8625
2020-07-24 21:42:43.131503,404,0.8625
2020-07-24 22:02:44.753603,404,0.8625
2020-07-24 22:22:46.372357,403,0.8656
2020-07-24 22:42:47.990551,405,0.8594
2020-07-24 23:02:49.612673,404,0.8625
2020-07-24 23:22:41.219927,405,0.8594
2020-07-24 23:42:42.843888,405,0.8594
2020-07-25 00:02:44.468483,404,0.8625
2020-07-25 00:22:46.095119,404,0.8625
2020-07-25 00:42:47.713189,403,0.8656
2020-07-25 01:02:49.330957,403,0.8656
2020-07-25 01:22:50.957743,403,0.8656
2020-07-25 01:42:52.575866,404,0.8625
2020-07-25 02:02:54.196617,404,0.8625
2020-07-25 02:22:55.819151,404,0.8625
2020-07-25 02:42:47.427377,402,0.8688
2020-07-25 03:02:49.043914,402,0.8688
2020-07-25 03:22:50.663937,403,0.8656
2020-07-25 03:42:52.280842,402,0.8688
2020-07-25 04:02:53.898498,403,0.8656
2020-07-25 04:22:55.514449,403,0.8656
2020-07-25 04:42:57.132066,402,0.8688
2020-07-25 05:02:58.750852,401,0.8719
2020-07-25 05:23:00.369666,402,0.8688
2020-07-25 05:43:01.987051,402,0.8688
2020-07-25 06:02:53.591399,402,0.8688
2020-07-25 06:22:55.213901,402,0.8688
2020-07-25 06:42:56.834111,400,0.8750
2020-07-25 07:02:58.451683,401,0.8719
2020-07-25 07:23:00.073048,400,0.8750
2020-07-25 07:43:01.695487,401,0.8719
2020-07-25 08:03:03.316879,400,0.8750
2020-07-25 08:23:04.944283,401,0.8719
2020-07-25 08:43:06.571958,401,0.8719
2020-07-25 09:03:08.196776,402,0.8688
2020-07-25 09:22:59.801028,400,0.8750
2020-07-25 09:43:01.419667,402,0.8688
2020-07-25 10:03:03.035086,401,0.8719
2020-07-25 10:23:04.652397,401,0.8719
2020-07-25 10:43:06.267449,402,0.8688
2020-07-25 11:03:07.885530,401,0.8719
2020-07-25 11:23:09.504405,402,0.8688
2020-07-25 11:43:11.120877,401,0.8719
2020-07-25 12:03:12.744454,401,0.8719
2020-07-25 12:23:14.365616,401,0.8719
2020-07-25 12:43:05.974714,400,0.8750
2020-07-25 13:03:07.595463,402,0.8688
2020-07-25 13:23:09.213861,400,0.8750
2020-07-25 13:43:10.832384,400,0.8750
2020-07-25 14:03:12.447779,401,0.8719
2020-07-25 14:23:14.064184,401,0.8719
2020-07-25 14:43:15.677003,401,0.8719
2020-07-25 15:03:17.295532,400,0.8750
2020-07-25 15:23:18.911275,400,0.8750
2020-07-25 15:43:20.527395,399,0.8781
2020-07-25 16:03:12.130769,400,0.8750
2020-07-25 16:23:13.748521,393,0.8969
2020-07-25 16:43:15.368679,397,0.8844
2020-07-25 17:03:16.985500,398,0.8812
2020-07-25 17:23:18.601460,396,0.8875
2020-07-25 17:43:20.218718,398,0.8812
2020-07-25 18:03:21.836327,398,0.8812
2020-07-25 18:23:23.451401,400,0.8750
2020-07-25 18:43:25.069582,399,0.8781
2020-07-25 19:03:26.689894,400,0.8750
2020-07-25 19:23:18.297239,401,0.8719
2020-07-25 19:43:19.915091,403,0.8656
2020-07-25 20:03:21.532152,402,0.8688
2020-07-25 20:23:23.153840,402,0.8688
2020-07-25 20:43:24.770502,403,0.8656
2020-07-25 21:03:26.389446,404,0.8625
2020-07-25 21:23:28.009140,403,0.8656
2020-07-25 21:43:29.634152,403,0.8656
2020-07-25 22:03:31.251475,405,0.8594
2020-07-25 22:23:32.877026,403,0.8656
2020-07-25 22:43:24.484868,404,0.8625
2020-07-25 23:03:26.104574,403,0.8656
2020-07-25 23:23:27.724223,405,0.8594
2020-07-25 23:43:29.346659,405,0.8594
2020-07-26 00:03:30.965840,405,0.8594
2020-07-26 00:23:32.584068,404,0.8625
2020-07-26 00:43:34.203536,404,0.8625
2020-07-26 01:03:35.818232,404,0.8625
2020-07-26 01:23:37.433763,406,0.8562
2020-07-26 01:43:39.053058,406,0.8562
